cue_id,scene,scene_title,est_start,est_end,voice_anchor_start,voice_anchor_end,voice_excerpt,visual_type,visual_concept,reference_assets,generation_id,edit_hold_rule,highlight_rule,sync_rule
EP04_C047,S6,Der Selbsttest,350.2,358.2,Man kann Jungs Karte deshalb,"Situation, die dich stark trifft.","Man kann Jungs Karte deshalb benutzen, ohne sie fuer Anatomie zu halten. Nimm eine Situation, die dich stark trifft.",AI_RECON,"modern everyday self-observation scene, adult in conflict pausing before reaction, non-therapeutic educational illustration",,IMG29,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C048,S6,Der Selbsttest,358.2,365.6,Die erste Frage lautet: Was,Status? Dann: Welche Emotion uebernimmt?,"Die erste Frage lautet: Was ist konkret bedroht? Sicherheit, Geld, Zugehoerigkeit, Status? Dann: Welche Emotion uebernimmt?",AI_RECON,"modern everyday self-observation scene, adult in conflict pausing before reaction, non-therapeutic educational illustration",,IMG30,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C049,S6,Der Selbsttest,365.6,373.5,"Angst, Wut, Begehren, Scham? Dann","beobachten, ohne ihn sofort auszuagieren?","Angst, Wut, Begehren, Scham? Dann die schwierigere Frage: Kannst du den Zustand beobachten, ohne ihn sofort auszuagieren?",AI_RECON,"modern everyday self-observation scene, adult in conflict pausing before reaction, non-therapeutic educational illustration",,IMG31,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C050,S6,Der Selbsttest,373.5,381.5,Und schliesslich: Welche Bedeutung gibst,Das ist kein Chakra-Test und,"Und schliesslich: Welche Bedeutung gibst du dem Ganzen, wenn der unmittelbare Affekt abgeklungen ist? Das ist kein Chakra-Test und",AI_RECON,"modern everyday self-observation scene, adult in conflict pausing before reaction, non-therapeutic educational illustration",,IMG32,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C051,S6,Der Selbsttest,381.5,389.5,keine Diagnose. Es ist eine,"Markierungen fuer verschiedene Arten, Erfahrung","keine Diagnose. Es ist eine Uebersetzung von Jungs Uebersetzung. Die alten Symbole werden zu Markierungen fuer verschiedene Arten, Erfahrung",AI_RECON,"modern everyday self-observation scene, adult in conflict pausing before reaction, non-therapeutic educational illustration",,IMG33,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C052,S6,Der Selbsttest,389.5,397.5,zu organisieren. Der Nutzen liegt,von hoeheren Zentren spricht und,"zu organisieren. Der Nutzen liegt nicht darin, sich moeglichst weit oben einzuordnen. Wer staendig von hoeheren Zentren spricht und",AI_RECON,"modern everyday self-observation scene, adult in conflict pausing before reaction, non-therapeutic educational illustration",,IMG34,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C053,S6,Der Selbsttest,397.5,405.0,"seine Miete nicht bezahlt, hat",nicht. Der Koerper verschwindet nicht.,"seine Miete nicht bezahlt, hat die Karte vermutlich missverstanden. Muladhara verschwindet nicht. Der Koerper verschwindet nicht.",AI_RECON,"modern everyday self-observation scene, adult in conflict pausing before reaction, non-therapeutic educational illustration",,IMG35,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C054,S6,Der Selbsttest,405.0,410.6,Die unteren Ebenen werden nicht,weil abstraktere Perspektiven moeglich werden.,"Die unteren Ebenen werden nicht wertlos, nur weil abstraktere Perspektiven moeglich werden.",VECTOR_DIAGRAM,"modern everyday self-observation scene, adult in conflict pausing before reaction, non-therapeutic educational illustration",,IMG36,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C055,S7,Was die Karte nicht beweist,410.6,418.6,Und hier beginnt nicht der,jahrhundertealte Symbolsprache fuer manche Menschen,"Und hier beginnt nicht der langweilige Gegenbefund, sondern das eigentliche Raetsel. Warum funktioniert eine jahrhundertealte Symbolsprache fuer manche Menschen",AI_RECON,"detective-style comparison between symbolic usefulness and empirical evidence, split visual of map versus measurement, no mockery",,IMG37,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C056,S7,Was die Karte nicht beweist,418.6,426.6,so gut als Beschreibung innerer,Eine Antwort ist schlicht: Menschen,"so gut als Beschreibung innerer Zustaende, obwohl ihre metaphysischen Annahmen wissenschaftlich nicht bestaetigt sind? Eine Antwort ist schlicht: Menschen",AI_RECON,"detective-style comparison between symbolic usefulness and empirical evidence, split visual of map versus measurement, no mockery",,IMG38,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C057,S7,Was die Karte nicht beweist,426.6,434.6,"sind hervorragend darin, Erfahrungen in",dass gute Symbole viele moegliche,"sind hervorragend darin, Erfahrungen in Bilder, Raeume und Hierarchien zu uebersetzen. Eine andere ist, dass gute Symbole viele moegliche",AI_RECON,"detective-style comparison between symbolic usefulness and empirical evidence, split visual of map versus measurement, no mockery",,IMG39,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C058,S7,Was die Karte nicht beweist,434.6,442.6,"Erfahrungen aufnehmen koennen, gerade weil",psychologischer Brauchbarkeit biologische Tatsachen abzuleiten.,"Erfahrungen aufnehmen koennen, gerade weil sie nicht praezise Messmodelle sind. Der Fehler waere, aus psychologischer Brauchbarkeit biologische Tatsachen abzuleiten.",AI_RECON,"detective-style comparison between symbolic usefulness and empirical evidence, split visual of map versus measurement, no mockery",,IMG40,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C059,S7,Was die Karte nicht beweist,442.6,450.6,Dass die Metapher Feuer zu,jemand beim Meditieren Druck oder,"Dass die Metapher Feuer zu Wut passt, beweist kein messbares Feuerzentrum im Bauch. Dass jemand beim Meditieren Druck oder",AI_RECON,"detective-style comparison between symbolic usefulness and empirical evidence, split visual of map versus measurement, no mockery",,IMG41,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C060,S7,Was die Karte nicht beweist,450.6,458.6,"Waerme im Koerper erlebt, beweist","billig, die ganze Geschichte als","Waerme im Koerper erlebt, beweist nicht automatisch eine universelle Energiebahn. Gleichzeitig waere es ebenso billig, die ganze Geschichte als",AI_RECON,"detective-style comparison between symbolic usefulness and empirical evidence, split visual of map versus measurement, no mockery",,IMG42,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C061,S7,Was die Karte nicht beweist,458.6,465.5,blossen Aberglauben wegzuwischen. Jung interessierte,"ueber Jahrhunderte Erfahrungen geordnet hatten,","blossen Aberglauben wegzuwischen. Jung interessierte sich gerade fuer Systeme, die ueber Jahrhunderte Erfahrungen geordnet hatten,",AI_RECON,"detective-style comparison between symbolic usefulness and empirical evidence, split visual of map versus measurement, no mockery",,IMG43,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C062,S7,Was die Karte nicht beweist,465.5,470.5,fuer die die damalige westliche,Psychologie kaum eine Sprache besass.,fuer die die damalige westliche Psychologie kaum eine Sprache besass.,AI_RECON,"detective-style comparison between symbolic usefulness and empirical evidence, split visual of map versus measurement, no mockery",,IMG44,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C063,S8,Der offene Rest,470.5,478.0,Am Ende bleibt also etwas,Chakren wahr oder falsch sind.,"Am Ende bleibt also etwas viel Interessanteres als die Frage, ob Chakren wahr oder falsch sind.",VECTOR_DIAGRAM,"final metaphor of a map over an inner landscape, quiet unresolved documentary image, refined editorial composition",,IMG45,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C064,S8,Der offene Rest,478.0,486.0,Jung nahm ein esoterisches Modell,"Physik, sondern als Psychologie lesen?","Jung nahm ein esoterisches Modell und fragte: Was passiert, wenn wir es nicht als Physik, sondern als Psychologie lesen?",AI_RECON,"final metaphor of a map over an inner landscape, quiet unresolved documentary image, refined editorial composition",,IMG46,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C065,S8,Der offene Rest,486.0,494.0,Daraus entstand keine neue Anatomie.,Identifikation ueber Affekt und Beobachtung,Daraus entstand keine neue Anatomie. Es entstand eine Landkarte fuer Uebergaenge - von fester Identifikation ueber Affekt und Beobachtung,AI_RECON,"final metaphor of a map over an inner landscape, quiet unresolved documentary image, refined editorial composition",,IMG47,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C066,S8,Der offene Rest,494.0,501.9,bis zu immer abstrakteren Vorstellungen,warum solche Karten nicht verschwinden.,"bis zu immer abstrakteren Vorstellungen vom Selbst. Vielleicht ist das der Grund, warum solche Karten nicht verschwinden.",AI_RECON,"final metaphor of a map over an inner landscape, quiet unresolved documentary image, refined editorial composition",,IMG48,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C067,S8,Der offene Rest,501.9,509.9,Sie liefern nicht nur Erklaerungen.,Gefuehl einen Ort auf einer,Sie liefern nicht nur Erklaerungen. Sie geben inneren Veraenderungen einen Ort. Und sobald ein Gefuehl einen Ort auf einer,AI_RECON,"final metaphor of a map over an inner landscape, quiet unresolved documentary image, refined editorial composition",,IMG49,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C068,S8,Der offene Rest,509.9,516.9,"Karte bekommt, kann man sich",ist nicht das Gelaende. Aber,"Karte bekommt, kann man sich zu ihm verhalten. Die Karte ist nicht das Gelaende. Aber",AI_RECON,"final metaphor of a map over an inner landscape, quiet unresolved documentary image, refined editorial composition",,IMG50,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
EP04_C069,S8,Der offene Rest,516.9,522.4,manchmal bemerkt man erst durch,dass man sich ueberhaupt bewegt.,"manchmal bemerkt man erst durch eine Karte, dass man sich ueberhaupt bewegt.",AI_RECON,"final metaphor of a map over an inner landscape, quiet unresolved documentary image, refined editorial composition",,IMG51,5-8s primary hold; gentle push or parallax allowed. No slideshow freeze.,No evidentiary label. Generated material must be marked as reconstruction/illustration where required.,Map HTML-unescaped voice anchors to final narrator word timestamps. Cue starts on first anchor word and ends on last anchor word.
