content_sha256,perceptual_hash,episode_id,asset_id,series_usage,file_path,registered_utc,notes
41b2086a26e84df4a2718950908408d96b3ff1816e23dab38cbb7b1fb4b8922f,d1cd8f8d0dc40434,EP01_KOZYREV,KZ_SUBJECTIVE_REPORT_HAND,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_SUBJECTIVE_REPORT_HAND.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
8a37e4fa17423d4f79dc0c6b4507e913528f5c996eb682e99bf931f9d3fc1e9d,8ecfccc4c8c18181,EP01_KOZYREV,KZ_CLIP_INFORMATION_BEFORE_REVEAL,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_INFORMATION_BEFORE_REVEAL.mp4,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
b18c4c0a9a64147c30185015b6b37b113cbdecca1ae5b30333fa07d7a3edd2e3,6162055555076365,EP01_KOZYREV,KZ_TARGET_GRID_SEALED,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_TARGET_GRID_SEALED.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
3b675fafe4dafcd63a819e471a753bac8cba09fcf97f00958d0f307b922852f7,0b3733333333128f,EP01_KOZYREV,KZ_TARGET01_LIGHTHOUSE,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_TARGET01_LIGHTHOUSE.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
ce7def24a818b2d195b741b5eb49688dee258e008b3662d7e8af9c93e8d12001,cb864ccd1b1a9ee5,EP01_KOZYREV,KZ_TARGET02_VIOLIN,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_TARGET02_VIOLIN.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
bc57d93586edf51444a8b95f50add79f70a37005cb3c179baa54aa7db878c05d,e7a7e7656933170f,EP01_KOZYREV,KZ_TARGET03_BURNING_CAR,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_TARGET03_BURNING_CAR.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
79c05832fa162c138bbbf6c551035654b30f06d81eb8c6d33fb7969b1d989a64,b6b01f4f4b0b29c6,EP01_KOZYREV,KZ_TARGET04_WHITE_HORSE,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_TARGET04_WHITE_HORSE.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
23ca0b68b43cb3704cbb02e78f8880b7b860254434df81b223a075652801fee9,65665d7575176b2b,EP01_KOZYREV,KZ_TARGET_GRID_CHOOSE,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_TARGET_GRID_CHOOSE.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
6c8571d1491e0b86f6a5feb3d4ee79cf79bb59f68f77cf60e7a26dd3a6441584,6161015555014142,EP01_KOZYREV,KZ_TARGET_GRID_HOLD,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_TARGET_GRID_HOLD.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
3f616e7a23664819c5c067626ee190870859ba8d69e786f7d7c3dc87bb89a179,67679e6d69530d0f,EP01_KOZYREV,KZ_PROTOCOL_RANDOM_SELECTION,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_PROTOCOL_RANDOM_SELECTION.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
5fbee91501ac339f37b02b9353dc273ed2eadd80e7c1257a593e40374cd23388,4141074d4d0e6325,EP01_KOZYREV,KZ_PROTOCOL_DOUBLE_BLIND,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_PROTOCOL_DOUBLE_BLIND.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
ea9c10625104de366b7c8f0525ace1a57fdc7784e9e7c0cde2ad61b1a55da9e5,8686868bcb070b2f,EP01_KOZYREV,KZ_EN_REC03_PARTICIPANT_REPORT,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC03_PARTICIPANT_REPORT.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
8e5a83d8f57c82d68016598458a688614d7c6184d257c26c71b49b1cd7b68b1c,c3c30e4d4d0b0607,EP01_KOZYREV,KZ_PROTOCOL_JUDGING,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_PROTOCOL_JUDGING.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
00587e138dac4f3ca40e140fd062b851fe615971e746d28c541b009ae9550e23,43450b47470e3226,EP01_KOZYREV,KZ_REPLICATION_CHAIN_LAB2,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_REPLICATION_CHAIN_LAB2.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
d842806a593eefffda8b99cf723c9c337fe9daf9ce8ddcb5e9f0da1d7b29a10e,3335333333310606,EP01_KOZYREV,KZ_TARGET_MATCH_LIGHTHOUSE,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_TARGET_MATCH_LIGHTHOUSE.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
facb6e5db00c37b596405996224d5dddf53fdf44634c4d8ef288a8c43afed7c9,851b5b0313033326,EP01_KOZYREV,KZ_CARD_ONE_MATCH_CHANCE,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_ONE_MATCH_CHANCE.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
51dbe581b66b78d1334bdd52a8c3896aa57f703853e26892a0beb7f796cb8524,834c0d836b6b1709,EP01_KOZYREV,KZ_CARD_POSTHOC_INTERPRETATION,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_POSTHOC_INTERPRETATION.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
bcdea33e3f221dcd615d3bd439c86d0f118b8ffcb763a4197f21a182d8f949a7,676b8e4d4d2f1e1d,EP01_KOZYREV,KZ_REPLICATION_REPEATED_BLIND,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_REPLICATION_REPEATED_BLIND.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
367c32c82e7257127dc9cdd00461fd0941710e40915e6642411dee635651543c,9797b3b1b1b1b1b1,EP01_KOZYREV,KZ_MYSTIC_THEORIES_FORCED_APART,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_THEORIES_FORCED_APART.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
7c285ef6e517236417951a226b1f0616c6fadf92b4c4dcdb88bb7c07d2899a56,07270f1717174f0b,EP01_KOZYREV,KZ_PSYCHOLOGY_ISOLATION_BODY,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_PSYCHOLOGY_ISOLATION_BODY.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
44b481a47618b2692b14698d8f76dcd51d82626d06c24c82cbc47d8fd7c9d295,4c4d2f594d46069e,EP01_KOZYREV,KZ_PHYSICAL_MEASUREMENT_CLOSEUP,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_PHYSICAL_MEASUREMENT_CLOSEUP.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
2ae1362ca7e22422680233b850cdcd3050d7aae6fd32fafcd788089385535dd2,cdeccdcde989cf6b,EP01_KOZYREV,KZ_RANDOM_TARGET_SEALED_VAULT,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_RANDOM_TARGET_SEALED_VAULT.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
f7dcc594dbdcb9d9ca361c7fd00de8d717a67942680b3269b59db547a5e1144f,6092929391090b09,EP01_KOZYREV,KZ_CLIP_MISSING_EXPERIMENT_VOID,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_MISSING_EXPERIMENT_VOID.mp4,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
55337874cd80dc333843bf61f3129e2f11dca69964cd36115afc0d62e7e2ac1a,7575291934772d65,EP01_KOZYREV,KZ_DOC_016,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_016.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
5fa397fec63035bfbd25d43fa7402b003021f3740dba81fd888b7bf38d34ccb5,6045155d59755531,EP01_KOZYREV,KZ_DOC_029,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_029.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
3e57395bee4e12ba382f6d811c015f36a4cb885bd9fcdf3765dc3bf10bcb656a,43638c7d75080f07,EP01_KOZYREV,KZ_REPLICATION_CHAIN_MISSING,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_REPLICATION_CHAIN_MISSING.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
16753ca6229b272be890c2b9a732e9e9c5269a67c6a65f68786618c7a169fa18,93494e9611093e35,EP01_KOZYREV,KZ_CARD_APPARATUS_NOT_EVIDENCE,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_APPARATUS_NOT_EVIDENCE.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
74fae680d5162da77cee2b383598aceb7cf37e2134840048c41486a7c3c8b5ac,81195a46030b4645,EP01_KOZYREV,KZ_CARD_INDEPENDENT_RESULT,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_INDEPENDENT_RESULT.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
ed5f51905041404ffa812468be19b9b542563f63f2ce5cf19e07370c11bdf1e1,6727474f4f0f4f47,EP01_KOZYREV,KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
f7882bcdd3d1ddfe55d044ac9097685b394af40653a5a2c7165506e54aab54ac,595971494971414f,EP01_KOZYREV,KZ_DOC_030,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_030.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
6a39d1b33be90b6c99c9ee04ac1295f4c765409ceb464bb96b08764ee8d62742,47416b6363674743,EP01_KOZYREV,KZ_FIG_PATENT_DRAWING_FIG3,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/FINAL_DOCUMENT_TIMELINE/KZ_FIG_PATENT_DRAWING_FIG3.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
06b962d2096fd8f67920fafa8ad53fe9c2463beea87035ccfd69d8715fb138a4,891636898787c345,EP01_KOZYREV,KZ_CARD_LANGUAGE_OF_AUTHORITY,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_LANGUAGE_OF_AUTHORITY.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
0f40aa7b607517301620fcc0ff939778d4c18a248e4c14d78fcb09cb24180b08,285a4a4e4f4d0d1f,EP01_KOZYREV,KZ_ONLINE_PATENT_AUTHORITY,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_ONLINE_PATENT_AUTHORITY.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
085d49bdd725ecf07eec1b22e70eecadc3383f801a1b328d5e02a647030f133d,826a6d854b4bd709,EP01_KOZYREV,KZ_CARD_IT_DOES_NOT,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_IT_DOES_NOT.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
e20ace175db1564b206514da93b1db881bb7175f408986ede63d08e1b53b10f9,a1197a6613090703,EP01_KOZYREV,KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS.mp4,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
ecf8198f889c40ad580cd892465c8d1bb50f4a89a850254ded11de0912ea4487,6145555d55556b72,EP01_KOZYREV,KZ_DOC_031,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_031.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
dbb0b6084fcaca2a28556837b1fd43f258962dd9875758d5c6418a9bd5ca372f,cdcbe1c1a122c3c3,EP01_KOZYREV,KZ_EN_HERO02,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NANO_BANANA_PRO/KZ_EN_HERO02.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
47f76ce0a55f6e325f5aec0e15bdf930d6f538b9a2756a9d98ae227a1b2e624f,8b8c8f8f0f07353d,EP01_KOZYREV,KZ_CLIP_PATENT_FEATURES_RECAP,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_PATENT_FEATURES_RECAP.mp4,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
9047f8838703e45b41ab2165363465fb77a981026f79d3ef54336a4154c9a5ab,5757171717373707,EP01_KOZYREV,KZ_EN_REC05_SCREWS_MACRO,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC05_SCREWS_MACRO.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
48597c544d2e2d6f8097f9aca0665e1981d3a6ce6c46eb260b8d3b2fed6102cd,9cdc4c8e6b6b6963,EP01_KOZYREV,KZ_EN_REC18_EMPTY_CHAMBER_A,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC18_EMPTY_CHAMBER_A.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
52e4adf4aec7c77d5d4d0e0dc3455badc5880c512d66e2fbd546988a50dcf626,07272757d5717131,EP01_KOZYREV,KZ_MYSTIC_CLAIMS_TRIAD,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_MYSTIC_CLAIMS_TRIAD.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
a4e749c6e56275bfa876e11875a1d9e832924bb7a4d2ee6e5fb36b1f45b5002b,16d7d61776f656da,EP01_KOZYREV,KZ_MYSTIC_INTENSE_EXPERIENCE_HISTORY,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_MYSTIC_INTENSE_EXPERIENCE_HISTORY.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
c48e615219c93dc11f65719fbddc625fe13c263ac2626b290933b49cca0d3f5e,cdedcd4d6d6dedcd,EP01_KOZYREV,KZ_HISTORY_KOZYREV_NOT_CHAMBER_BUILDER,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_HISTORY_KOZYREV_NOT_CHAMBER_BUILDER.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
207be057a6456f003d87f687e60d94f39d3a4967c8683013b749f6f311f2dcad,e856920787074d71,EP01_KOZYREV,KZ_EN_REC18_EMPTY_CHAMBER_B,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC18_EMPTY_CHAMBER_B.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
26a9e0177daa479801d034377e50d74c44f68a8f04c95c23cc9796cb9db7881a,969696969694a6a6,EP01_KOZYREV,KZ_MYSTIC_DECISIVE_INFORMATION_QUESTION,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_DECISIVE_INFORMATION_QUESTION.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
f156fe19a4c0a1786e9561752cb81b2319dfbf7cedf940ee28a04d219721b2c3,43430f4d690b464a,EP01_KOZYREV,KZ_PROTOCOL_CLEAN_TEST,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_PROTOCOL_CLEAN_TEST.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
58168fa3849c0103e9c65098926ef206f9a4d66f251c46f4973af97143fd84fd,6979191909194643,EP01_KOZYREV,KZ_MYSTIC_RESULT_STILL_MISSING,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_RESULT_STILL_MISSING.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
a67a29d73f5e19c0f2698c895538ac162373ed7fe9ef3ed7786eb5cfbbda7c50,3333b33333372727,EP01_KOZYREV,KZ_CLIP_EMPTY_SPIRAL_PAYOFF,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/CLIPS/CONFORMED_25FPS/KZ_CLIP_EMPTY_SPIRAL_PAYOFF.mp4,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
7c82ba7ac5e50b29ac85ce9665970d5cb6d13ca7099c899fefc757902464f0cf,1123232f95352361,EP01_KOZYREV,KZ_MAP_NOVOSIBIRSK_TO_FORT_MEADE,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_MAP_NOVOSIBIRSK_TO_FORT_MEADE.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
fcb3a123f91380576acf36a22d6b6d12a4b4ee92b20fb201c4fe37ecdd9ee094,31230b2795352161,EP01_KOZYREV,KZ_MAP_FORT_MEADE_ZOOM,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/GENERATED/DETERMINISTIC/KZ_MAP_FORT_MEADE_ZOOM.png,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
56e8534d7bd92dd84818b1e0b3726ec56c7aa058d16999ad41fa89576cbe43b9,98597c3c3e49644e,EP01_KOZYREV,KZ_CLIP_THREE_OBSERVERS_TRANSITION,EP01_ONLY,07_ENGLISH_PRODUCTION/EP01_KOZYREV/04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_THREE_OBSERVERS_TRANSITION.mp4,2026-08-27T07:20:27.067370+00:00,Final selected EP01 export; prohibited from reuse in later English episodes.
