cue_id,scene,scene_title,est_start,est_end,voice_anchor_start,voice_anchor_end,voice_excerpt,visual_type,visual_concept,reference_assets,generation_id,edit_hold_rule,highlight_rule,sync_rule
EP02_V_054,5,"Der Moment, in dem es operativ wird",06:04,06:11,"Raum-Zeit, eine aus der unmittelbaren Vergangenheit, eine","aus der unmittelbaren Vergangenheit, eine aus der","Raum-Zeit, eine aus der unmittelbaren Vergangenheit, eine aus der",AI_RECON,anonymous analysts comparing independent descriptions of the same target on a table,G01,IMG39,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_055,5,"Der Moment, in dem es operativ wird",06:11,06:18,unmittelbaren Zukunft und anschließend ihre Angaben vergleichen.,Zukunft und anschließend ihre Angaben vergleichen. Das,unmittelbaren Zukunft — und anschließend ihre Angaben vergleichen. Das,AI_RECON,"period 1980s operations room with maps intentionally out of readable focus, no logos",G01,IMG40,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_056,5,"Der Moment, in dem es operativ wird",06:18,06:25,klingt wie Science-Fiction. Im Dokument ist es,Science-Fiction. Im Dokument ist es als experimentelle,klingt wie Science-Fiction. Im Dokument ist es als experimentelle,FLOW_DIAGRAM,workflow: training -> session -> independent observations -> comparison -> evaluation,G01,IMG41,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_057,5,"Der Moment, in dem es operativ wird",06:25,06:32,Idee formuliert. Hier liegt die reale institutionelle,Hier liegt die reale institutionelle Verbindung Ein,Idee formuliert. Hier liegt die reale institutionelle Verbindung: Ein,ORIGINAL_DOCUMENT,"report recommendation/conclusion page, highlight operational proposal language only",G01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_058,5,"Der Moment, in dem es operativ wird",06:32,06:39,"Army-Offizier diskutierte, wie man das System weiter","diskutierte, wie man das System weiter testen","Army-Offizier diskutierte, wie man das System weiter testen",VECTOR_DIAGRAM,three-observer/multi-focus information collection diagram,G01,IMG42,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_059,5,"Der Moment, in dem es operativ wird",06:39,06:46,und möglicherweise praktisch nutzen könnte. Was daraus,praktisch nutzen könnte. Was daraus nicht folgt,und möglicherweise praktisch nutzen könnte. Was daraus nicht folgt:,AI_RECON,anonymous analysts comparing independent descriptions of the same target on a table,G01,IMG43,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_060,5,"Der Moment, in dem es operativ wird",06:46,06:53,dass ein solcher Informationskanal zuverlässig funktionierte oder,solcher Informationskanal zuverlässig funktionierte oder operativ eingesetzt,dass ein solcher Informationskanal zuverlässig funktionierte oder operativ eingesetzt,AI_RECON,"period 1980s operations room with maps intentionally out of readable focus, no logos",G01,IMG44,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_061,5,"Der Moment, in dem es operativ wird",06:53,07:00,wurde. Interesse ist belegt. Funktion ist eine,ist belegt. Funktion ist eine andere Frage.,wurde. Interesse ist belegt. Funktion ist eine andere Frage.,FLOW_DIAGRAM,workflow: training -> session -> independent observations -> comparison -> evaluation,G01,IMG45,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_062,6,Und dann wird es noch seltsamer,07:00,07:07,Der Abschluss des Berichts geht noch weiter.,"geht noch weiter. McDonnell schreibt sinngemäß, Teilnehmer","Der Abschluss des Berichts geht noch weiter. McDonnell schreibt sinngemäß, Teilnehmer",ABSTRACT_METAPHOR,"restrained non-corporeal-energy metaphor: subtle volumetric disturbance in dark empty space, no creature or fantasy entity",G01,IMG46,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_063,6,Und dann wird es noch seltsamer,07:07,07:14,"sollten intellektuell darauf vorbereitet sein, bei einer","sein, bei einer Überschreitung von Raum-Zeit-Grenzen möglicherweise","sollten intellektuell darauf vorbereitet sein, bei einer Überschreitung von Raum-Zeit-Grenzen möglicherweise",AI_RECON,"participant in headphones opens eyes in surprise but remains calm, realistic room",G01,IMG47,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_064,6,Und dann wird es noch seltsamer,07:14,07:21,"auf intelligente, nicht-körperliche Energieformen zu treffen. Er",treffen. Er diskutiert sogar Gruppen in Focus,"auf intelligente, nicht-körperliche Energieformen zu treffen. Er diskutiert sogar Gruppen in Focus",ORIGINAL_DOCUMENT,"report section that discusses unusual entities/protection concepts, highlight verified wording only",G01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_065,6,Und dann wird es noch seltsamer,07:21,07:28,"12, die gedankliche beziehungsweise holografische Muster um","holografische Muster um sensible Bereiche aufbauen sollen,","12, die gedankliche beziehungsweise „holografische“ Muster um sensible Bereiche aufbauen sollen,",ABSTRACT_METAPHOR,concentric translucent boundaries around a seated human silhouette as conceptual protection model,G01,IMG48,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_066,6,Und dann wird es noch seltsamer,07:28,07:35,um unerwünschte außerkörperliche Präsenzen abzuwehren. Spätestens hier,abzuwehren. Spätestens hier ist klar Das Dokument,um unerwünschte außerkörperliche Präsenzen abzuwehren. Spätestens hier ist klar: Das Dokument,AI_RECON,"empty audio room after session, headphones on chair, unresolved atmosphere",G01,IMG49,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_067,6,Und dann wird es noch seltsamer,07:35,07:42,ist keine nüchterne Bestätigung etablierter Physik. Es,"etablierter Physik. Es ist ein Versuch, ein","ist keine nüchterne Bestätigung etablierter Physik. Es ist ein Versuch, ein",ABSTRACT_METAPHOR,"restrained non-corporeal-energy metaphor: subtle volumetric disturbance in dark empty space, no creature or fantasy entity",G01,IMG50,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_068,6,Und dann wird es noch seltsamer,07:42,07:49,außergewöhnliches Trainingssystem in eine technische Welterklärung zu,eine technische Welterklärung zu übersetzen und daraus,außergewöhnliches Trainingssystem in eine technische Welterklärung zu übersetzen — und daraus,AI_RECON,"participant in headphones opens eyes in surprise but remains calm, realistic room",G01,IMG51,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_069,6,Und dann wird es noch seltsamer,07:49,07:56,Experimente abzuleiten. Die Frage ist jetzt nicht,jetzt nicht mehr Hat das Militär sich,Experimente abzuleiten. Die Frage ist jetzt nicht mehr: „Hat das Militär sich,ORIGINAL_DOCUMENT,"report section that discusses unusual entities/protection concepts, highlight verified wording only",G01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_070,6,Und dann wird es noch seltsamer,07:56,08:03,damit beschäftigt? Das steht auf dem Papier.,auf dem Papier. Die bessere Frage lautet,damit beschäftigt?“ Das steht auf dem Papier. Die bessere Frage lautet:,ABSTRACT_METAPHOR,concentric translucent boundaries around a seated human silhouette as conceptual protection model,G01,IMG52,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_071,6,Und dann wird es noch seltsamer,08:03,08:10,"Welche Teile dieser Mechanik überleben, wenn man","überleben, wenn man sie heute einzeln prüft?","Welche Teile dieser Mechanik überleben, wenn man sie heute einzeln prüft?",AI_RECON,"empty audio room after session, headphones on chair, unresolved atmosphere",G01,IMG53,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_072,7,Der Ton kann etwas tun. Aber was?,08:10,08:17,Hier wird die Geschichte interessanter als ein,die Geschichte interessanter als ein einfaches Debunking.,Hier wird die Geschichte interessanter als ein einfaches Debunking.,MODERN_STUDY_GRAPHIC,"modern evidence matrix of binaural-beat outcomes: cognition, anxiety, pain, neural entrainment, mixed/heterogeneous findings",G01,IMG54,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_073,7,Der Ton kann etwas tun. Aber was?,08:17,08:24,Denn binaurale Beats sind nicht bloß ein,binaurale Beats sind nicht bloß ein erfundener,Denn binaurale Beats sind nicht bloß ein erfundener,AI_RECON,modern anonymous adult listening-study lab with EEG-style setup but no fake medical diagnosis,G01,IMG55,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_074,7,Der Ton kann etwas tun. Aber was?,08:24,08:30,Begriff aus einer alten Akte. Moderne Studien,einer alten Akte. Moderne Studien haben auditive,Begriff aus einer alten Akte. Moderne Studien haben auditive,VECTOR_DIAGRAM,split diagram AUDITORY EFFECTS versus EXTRAORDINARY CLAIMS with evidence gap clearly shown,G01,IMG56,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_075,7,Der Ton kann etwas tun. Aber was?,08:30,08:37,Beat-Stimulation tatsächlich auf psychologische und kognitive Effekte,tatsächlich auf psychologische und kognitive Effekte untersucht.,Beat-Stimulation tatsächlich auf psychologische und kognitive Effekte untersucht.,MODERN_STUDY_GRAPHIC,stack of modern review papers represented as clean bibliographic cards without invented text,G01,IMG57,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_076,7,Der Ton kann etwas tun. Aber was?,08:37,08:44,Eine Meta-Analyse von 2019 berichtete Effekte auf,"von 2019 berichtete Effekte auf Kognition, Angst","Eine Meta-Analyse von 2019 berichtete Effekte auf Kognition, Angst",ABSTRACT_METAPHOR,"audio waves producing modest measurable response, then dashed line stopping before out-of-body/time claims",G01,IMG58,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_077,7,Der Ton kann etwas tun. Aber was?,08:44,08:51,und Schmerzwahrnehmung. Spätere systematische Reviews beschreiben das,Spätere systematische Reviews beschreiben das Bild jedoch,und Schmerzwahrnehmung. Spätere systematische Reviews beschreiben das Bild jedoch,MODERN_STUDY_GRAPHIC,"modern evidence matrix of binaural-beat outcomes: cognition, anxiety, pain, neural entrainment, mixed/heterogeneous findings",G01,IMG59,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_078,7,Der Ton kann etwas tun. Aber was?,08:51,08:57,"als heterogen Je nach Frequenz, Messgröße und","heterogen Je nach Frequenz, Messgröße und Versuchsdesign","als heterogen: Je nach Frequenz, Messgröße und Versuchsdesign",AI_RECON,modern anonymous adult listening-study lab with EEG-style setup but no fake medical diagnosis,G01,IMG60,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_079,7,Der Ton kann etwas tun. Aber was?,08:57,09:04,"fallen Ergebnisse unterschiedlich aus, und gerade bei","unterschiedlich aus, und gerade bei Gehirnwellen-„Entrainment ist","fallen Ergebnisse unterschiedlich aus, und gerade bei Gehirnwellen-„Entrainment“ ist",VECTOR_DIAGRAM,split diagram AUDITORY EFFECTS versus EXTRAORDINARY CLAIMS with evidence gap clearly shown,G01,IMG61,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_080,7,Der Ton kann etwas tun. Aber was?,09:04,09:11,"die Evidenz nicht so glatt, wie populäre","Evidenz nicht so glatt, wie populäre Erklärungen","die Evidenz nicht so glatt, wie populäre Erklärungen",MODERN_STUDY_GRAPHIC,stack of modern review papers represented as clean bibliographic cards without invented text,G01,IMG62,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_081,7,Der Ton kann etwas tun. Aber was?,09:11,09:18,es oft darstellen. Das erzeugt ein wichtiges,darstellen. Das erzeugt ein wichtiges Duell zwischen,es oft darstellen. Das erzeugt ein wichtiges Duell zwischen,ABSTRACT_METAPHOR,"audio waves producing modest measurable response, then dashed line stopping before out-of-body/time claims",G01,IMG63,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_082,7,Der Ton kann etwas tun. Aber was?,09:18,09:24,zwei Behauptungsgrößen. Behauptung eins bestimmte Audiosignale können,"Behauptungsgrößen. Behauptung eins bestimmte Audiosignale können Wahrnehmung,","zwei Behauptungsgrößen. Behauptung eins: bestimmte Audiosignale können Wahrnehmung,",MODERN_STUDY_GRAPHIC,"modern evidence matrix of binaural-beat outcomes: cognition, anxiety, pain, neural entrainment, mixed/heterogeneous findings",G01,IMG64,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_083,7,Der Ton kann etwas tun. Aber was?,09:24,09:31,Aufmerksamkeit oder physiologische Zustände beeinflussen. Behauptung zwei,physiologische Zustände beeinflussen. Behauptung zwei dieselbe Technik,Aufmerksamkeit oder physiologische Zustände beeinflussen. Behauptung zwei: dieselbe Technik,AI_RECON,modern anonymous adult listening-study lab with EEG-style setup but no fake medical diagnosis,G01,IMG65,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_084,7,Der Ton kann etwas tun. Aber was?,09:31,09:38,"ermöglicht Bewusstsein außerhalb des Körpers, Zugriff auf","außerhalb des Körpers, Zugriff auf Vergangenheit und","ermöglicht Bewusstsein außerhalb des Körpers, Zugriff auf Vergangenheit und",VECTOR_DIAGRAM,split diagram AUDITORY EFFECTS versus EXTRAORDINARY CLAIMS with evidence gap clearly shown,G01,IMG66,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_085,7,Der Ton kann etwas tun. Aber was?,09:38,09:45,Zukunft oder verlässliche Informationsgewinnung jenseits normaler Sinneskanäle.,oder verlässliche Informationsgewinnung jenseits normaler Sinneskanäle. Selbst,Zukunft oder verlässliche Informationsgewinnung jenseits normaler Sinneskanäle. Selbst,MODERN_STUDY_GRAPHIC,stack of modern review papers represented as clean bibliographic cards without invented text,G01,IMG67,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_086,7,Der Ton kann etwas tun. Aber was?,09:45,09:51,wenn Behauptung eins in bestimmten Kontexten einen,eins in bestimmten Kontexten einen messbaren Effekt,wenn Behauptung eins in bestimmten Kontexten einen messbaren Effekt,ABSTRACT_METAPHOR,"audio waves producing modest measurable response, then dashed line stopping before out-of-body/time claims",G01,IMG68,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_087,7,Der Ton kann etwas tun. Aber was?,09:51,09:58,"hat, ist Behauptung zwei damit nicht bewiesen.",ist Behauptung zwei damit nicht bewiesen. Der,"hat, ist Behauptung zwei damit nicht bewiesen. Der",MODERN_STUDY_GRAPHIC,"modern evidence matrix of binaural-beat outcomes: cognition, anxiety, pain, neural entrainment, mixed/heterogeneous findings",G01,IMG69,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_088,7,Der Ton kann etwas tun. Aber was?,09:58,10:05,Sprung dazwischen ist der ganze Gateway-Mythos in,ist der ganze Gateway-Mythos in einem Satz.,Sprung dazwischen ist der ganze Gateway-Mythos in einem Satz.,AI_RECON,modern anonymous adult listening-study lab with EEG-style setup but no fake medical diagnosis,G01,IMG70,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_089,8,Was die Akte wirklich beweist,10:05,10:12,"Was also ist der Gateway Process, wenn","Gateway Process, wenn man die virale Geschichte","Was also ist der Gateway Process, wenn man die virale Geschichte",STATUS_GRAPHIC,four-level evidence residue card: report exists / claims described / research on sound exists / extraordinary operational efficacy not established,G01; G09,IMG71,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_090,8,Was die Akte wirklich beweist,10:12,10:19,von der Akte trennt? Belegt ist ein,"ist ein Army-Bericht vom 9. Juni 1983,","von der Akte trennt? Belegt ist ein Army-Bericht vom 9. Juni 1983,",ORIGINAL_DOCUMENT,Gateway report closing pages and cover returning,G01; G09,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_091,8,Was die Akte wirklich beweist,10:19,10:26,der Gateway ausdrücklich hinsichtlich Mechanik und praktischer,Mechanik und praktischer Verwendbarkeit beurteilen sollte. Belegt,der Gateway ausdrücklich hinsichtlich Mechanik und praktischer Verwendbarkeit beurteilen sollte. Belegt,LOCATION_PHOTO,Fort Meade exterior fades into archive document context,G01; G09,,Slow Ken Burns motion permitted; caption date/source accurately where needed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_092,8,Was die Akte wirklich beweist,10:26,10:33,"ist, dass der Verfasser darin Hemi-Sync, veränderte","Hemi-Sync, veränderte Bewusstseinszustände, Focus 15, Focus 21,","ist, dass der Verfasser darin Hemi-Sync, veränderte Bewusstseinszustände, Focus 15, Focus 21,",STATUS_GRAPHIC,final graphic separating institutional interest from proof of extraordinary effect,G01; G09,IMG72,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_093,8,Was die Akte wirklich beweist,10:33,10:40,außerkörperliche Erfahrung und mögliche Informationsgewinnung diskutierte. Belegt,"Informationsgewinnung diskutierte. Belegt ist auch, dass der","außerkörperliche Erfahrung und mögliche Informationsgewinnung diskutierte. Belegt ist auch, dass der",AI_RECON,"empty government archive desk with report folder closed, quiet investigative ending",G01; G09,IMG73,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_094,8,Was die Akte wirklich beweist,10:40,10:47,Bericht weitere Experimente und mögliche praktische Anwendungen,praktische Anwendungen vorschlug. Nicht dadurch belegt ist,Bericht weitere Experimente und mögliche praktische Anwendungen vorschlug. Nicht dadurch belegt ist,STATUS_GRAPHIC,four-level evidence residue card: report exists / claims described / research on sound exists / extraordinary operational efficacy not established,G01; G09,IMG74,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_095,8,Was die Akte wirklich beweist,10:47,10:53,"die physikalische Welterklärung, die McDonnell dafür entwickelte.",McDonnell dafür entwickelte. Und moderne Forschung zu,"die physikalische Welterklärung, die McDonnell dafür entwickelte. Und moderne Forschung zu",ORIGINAL_DOCUMENT,Gateway report closing pages and cover returning,G01; G09,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_096,8,Was die Akte wirklich beweist,10:53,11:00,binauralen Beats macht die Geschichte nicht einfach,nicht einfach wahr oder falsch. Sie zeigt,binauralen Beats macht die Geschichte nicht einfach wahr oder falsch. Sie zeigt,LOCATION_PHOTO,Fort Meade exterior fades into archive document context,G01; G09,,Slow Ken Burns motion permitted; caption date/source accurately where needed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_097,8,Was die Akte wirklich beweist,11:00,11:07,etwas viel Präziseres Auditive Stimulation kann eine,Stimulation kann eine ernsthafte Forschungsfrage sein. Daraus,etwas viel Präziseres: Auditive Stimulation kann eine ernsthafte Forschungsfrage sein. Daraus,STATUS_GRAPHIC,final graphic separating institutional interest from proof of extraordinary effect,G01; G09,IMG75,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_098,8,Was die Akte wirklich beweist,11:07,11:14,folgt noch keine Reise außerhalb von Raum,"von Raum und Zeit. Der eigentliche Grund,","folgt noch keine Reise außerhalb von Raum und Zeit. Der eigentliche Grund,",AI_RECON,"empty government archive desk with report folder closed, quiet investigative ending",G01; G09,IMG76,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_099,8,Was die Akte wirklich beweist,11:14,11:21,"warum diese Akte so stark ist, liegt","stark ist, liegt deshalb nicht darin, dass","warum diese Akte so stark ist, liegt deshalb nicht darin, dass",STATUS_GRAPHIC,four-level evidence residue card: report exists / claims described / research on sound exists / extraordinary operational efficacy not established,G01; G09,IMG77,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_100,8,Was die Akte wirklich beweist,11:21,11:28,die CIA es bewiesen hätte. Er liegt,"Er liegt darin, dass ein Militäranalyst die","„die CIA es bewiesen“ hätte. Er liegt darin, dass ein Militäranalyst die",ORIGINAL_DOCUMENT,Gateway report closing pages and cover returning,G01; G09,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP02_V_101,8,Was die Akte wirklich beweist,11:28,11:35,"Möglichkeit ernst genug nahm, um sie bis",um sie bis zur praktischen Anwendung durchzurechnen.,"Möglichkeit ernst genug nahm, um sie bis zur praktischen Anwendung durchzurechnen.",LOCATION_PHOTO,Fort Meade exterior fades into archive document context,G01; G09,,Slow Ken Burns motion permitted; caption date/source accurately where needed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
