generation_id,episode,scene,role,cue_id,prompt,reference_assets,aspect,do_not_use_as_evidence,status
IMG32,EP02,4,MAIN,EP02_V_045,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: split conceptual image of remembered past and imagined future around a still seated participant. NARRATION BEAT TO MATCH: außerkörperlichen Zustand gewinnen können. Die Existenz eines geheimnisvollen. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G02-G08,16:9,YES,GENERATE
IMG33,EP02,4,MAIN,EP02_V_046,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: Focus-level ladder 10/12 -> 15 -> 21, with claimed past/future boundaries labeled by editor. NARRATION BEAT TO MATCH: Dokuments macht den zweiten Satz nicht automatisch wahr.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G02-G08,16:9,YES,GENERATE
IMG34,EP02,5,MAIN,EP02_V_048,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: three-observer/multi-focus information collection diagram. NARRATION BEAT TO MATCH: zu erklären, und anfängt, über Anwendung nachzudenken. Im Schlussbereich. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG35,EP02,5,MAIN,EP02_V_049,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: anonymous analysts comparing independent descriptions of the same target on a table. NARRATION BEAT TO MATCH: schlägt der Bericht weitere Experimente vor. Unter anderem soll. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG36,EP02,5,MAIN,EP02_V_050,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: period 1980s operations room with maps intentionally out of readable focus, no logos. NARRATION BEAT TO MATCH: man außerkörperliche Bewegung trainieren und die fortgeschrittenen Focus-Zustände. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG37,EP02,5,MAIN,EP02_V_051,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: workflow: training -> session -> independent observations -> comparison -> evaluation. NARRATION BEAT TO MATCH: aus dieser Perspektive angehen. Für das Problem verzerrter Informationsgewinnung. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG38,EP02,5,MAIN,EP02_V_053,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: three-observer/multi-focus information collection diagram. NARRATION BEAT TO MATCH: Ziel aus unterschiedlichen Zuständen betrachten — eine in normaler. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG39,EP02,5,MAIN,EP02_V_054,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: anonymous analysts comparing independent descriptions of the same target on a table. NARRATION BEAT TO MATCH: Raum-Zeit, eine aus der unmittelbaren Vergangenheit, eine aus der. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG40,EP02,5,MAIN,EP02_V_055,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: period 1980s operations room with maps intentionally out of readable focus, no logos. NARRATION BEAT TO MATCH: unmittelbaren Zukunft — und anschließend ihre Angaben vergleichen. Das. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG41,EP02,5,MAIN,EP02_V_056,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: workflow: training -> session -> independent observations -> comparison -> evaluation. NARRATION BEAT TO MATCH: klingt wie Science-Fiction. Im Dokument ist es als experimentelle. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG42,EP02,5,MAIN,EP02_V_058,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: three-observer/multi-focus information collection diagram. NARRATION BEAT TO MATCH: Army-Offizier diskutierte, wie man das System weiter testen. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG43,EP02,5,MAIN,EP02_V_059,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: anonymous analysts comparing independent descriptions of the same target on a table. NARRATION BEAT TO MATCH: und möglicherweise praktisch nutzen könnte. Was daraus nicht folgt:. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG44,EP02,5,MAIN,EP02_V_060,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: period 1980s operations room with maps intentionally out of readable focus, no logos. NARRATION BEAT TO MATCH: dass ein solcher Informationskanal zuverlässig funktionierte oder operativ eingesetzt. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG45,EP02,5,MAIN,EP02_V_061,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: workflow: training -> session -> independent observations -> comparison -> evaluation. NARRATION BEAT TO MATCH: wurde. Interesse ist belegt. Funktion ist eine andere Frage.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG46,EP02,6,MAIN,EP02_V_062,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: restrained non-corporeal-energy metaphor: subtle volumetric disturbance in dark empty space, no creature or fantasy entity. NARRATION BEAT TO MATCH: Der Abschluss des Berichts geht noch weiter. McDonnell schreibt sinngemäß, Teilnehmer. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG47,EP02,6,MAIN,EP02_V_063,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: participant in headphones opens eyes in surprise but remains calm, realistic room. NARRATION BEAT TO MATCH: sollten intellektuell darauf vorbereitet sein, bei einer Überschreitung von Raum-Zeit-Grenzen möglicherweise. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG48,EP02,6,MAIN,EP02_V_065,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: concentric translucent boundaries around a seated human silhouette as conceptual protection model. NARRATION BEAT TO MATCH: 12, die gedankliche beziehungsweise „holografische“ Muster um sensible Bereiche aufbauen sollen,. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG49,EP02,6,MAIN,EP02_V_066,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: empty audio room after session, headphones on chair, unresolved atmosphere. NARRATION BEAT TO MATCH: um unerwünschte außerkörperliche Präsenzen abzuwehren. Spätestens hier ist klar: Das Dokument. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG50,EP02,6,MAIN,EP02_V_067,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: restrained non-corporeal-energy metaphor: subtle volumetric disturbance in dark empty space, no creature or fantasy entity. NARRATION BEAT TO MATCH: ist keine nüchterne Bestätigung etablierter Physik. Es ist ein Versuch, ein. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG51,EP02,6,MAIN,EP02_V_068,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: participant in headphones opens eyes in surprise but remains calm, realistic room. NARRATION BEAT TO MATCH: außergewöhnliches Trainingssystem in eine technische Welterklärung zu übersetzen — und daraus. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG52,EP02,6,MAIN,EP02_V_070,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: concentric translucent boundaries around a seated human silhouette as conceptual protection model. NARRATION BEAT TO MATCH: damit beschäftigt?“ Das steht auf dem Papier. Die bessere Frage lautet:. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG53,EP02,6,MAIN,EP02_V_071,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: empty audio room after session, headphones on chair, unresolved atmosphere. NARRATION BEAT TO MATCH: Welche Teile dieser Mechanik überleben, wenn man sie heute einzeln prüft?. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG54,EP02,7,MAIN,EP02_V_072,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: modern evidence matrix of binaural-beat outcomes: cognition, anxiety, pain, neural entrainment, mixed/heterogeneous findings. NARRATION BEAT TO MATCH: Hier wird die Geschichte interessanter als ein einfaches Debunking.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG55,EP02,7,MAIN,EP02_V_073,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: modern anonymous adult listening-study lab with EEG-style setup but no fake medical diagnosis. NARRATION BEAT TO MATCH: Denn binaurale Beats sind nicht bloß ein erfundener. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG56,EP02,7,MAIN,EP02_V_074,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: split diagram AUDITORY EFFECTS versus EXTRAORDINARY CLAIMS with evidence gap clearly shown. NARRATION BEAT TO MATCH: Begriff aus einer alten Akte. Moderne Studien haben auditive. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG57,EP02,7,MAIN,EP02_V_075,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: stack of modern review papers represented as clean bibliographic cards without invented text. NARRATION BEAT TO MATCH: Beat-Stimulation tatsächlich auf psychologische und kognitive Effekte untersucht.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG58,EP02,7,MAIN,EP02_V_076,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: audio waves producing modest measurable response, then dashed line stopping before out-of-body/time claims. NARRATION BEAT TO MATCH: Eine Meta-Analyse von 2019 berichtete Effekte auf Kognition, Angst. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG59,EP02,7,MAIN,EP02_V_077,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: modern evidence matrix of binaural-beat outcomes: cognition, anxiety, pain, neural entrainment, mixed/heterogeneous findings. NARRATION BEAT TO MATCH: und Schmerzwahrnehmung. Spätere systematische Reviews beschreiben das Bild jedoch. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG60,EP02,7,MAIN,EP02_V_078,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: modern anonymous adult listening-study lab with EEG-style setup but no fake medical diagnosis. NARRATION BEAT TO MATCH: als heterogen: Je nach Frequenz, Messgröße und Versuchsdesign. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG61,EP02,7,MAIN,EP02_V_079,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: split diagram AUDITORY EFFECTS versus EXTRAORDINARY CLAIMS with evidence gap clearly shown. NARRATION BEAT TO MATCH: fallen Ergebnisse unterschiedlich aus, und gerade bei Gehirnwellen-„Entrainment“ ist. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG62,EP02,7,MAIN,EP02_V_080,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: stack of modern review papers represented as clean bibliographic cards without invented text. NARRATION BEAT TO MATCH: die Evidenz nicht so glatt, wie populäre Erklärungen. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
