cue_id,scene,scene_title,est_start,est_end,voice_anchor_start,voice_anchor_end,voice_excerpt,visual_type,visual_concept,reference_assets,generation_id,edit_hold_rule,highlight_rule,sync_rule
EP03_V_051,5,Die Kontrollfrage,05:36,05:43,sein könnten. Später wird er noch konkreter,er noch konkreter Die Daten seien zu,sein könnten. Später wird er noch konkreter: Die Daten seien zu,SPLIT_GRAPHIC,"evidence boundary graphic: strategic interest solid, reliable remote control dotted and unresolved",P01,IMG31,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_052,5,Die Kontrollfrage,05:43,05:49,begrenzt für eine feste Bewertung. Es sei,"Bewertung. Es sei unklar, ob beabsichtigte Befehle","begrenzt für eine feste Bewertung. Es sei unklar, ob beabsichtigte Befehle",SPLIT_GRAPHIC,split board WHAT REPORT CONSIDERS vs WHAT IT DOES NOT ESTABLISH,P01,IMG32,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_053,5,Die Kontrollfrage,05:49,05:56,bei unwissenden oder unbekannten Personen ausgelöst werden,ausgelöst werden könnten. Für bedrohliche oder schädliche,bei unwissenden oder unbekannten Personen ausgelöst werden könnten. Für bedrohliche oder schädliche,AI_RECON,"anonymous human silhouette in ordinary room with subtle directional arrows around it, clearly conceptual not a weapon depiction",P01,IMG33,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_054,5,Die Kontrollfrage,05:56,06:02,Befehle sei ein solcher Effekt durch diese,Effekt durch diese Methode allein sogar zweifelhaft.,Befehle sei ein solcher Effekt durch diese Methode allein sogar zweifelhaft.,DOCUMENT_HIGHLIGHT,report passage on unwitting people / effectiveness if any / uncertainty highlighted,P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_055,5,Die Kontrollfrage,06:02,06:09,Das ist wichtig. Denn dieselbe Akte liefert,dieselbe Akte liefert uns beide Hälften der,Das ist wichtig. Denn dieselbe Akte liefert uns beide Hälften der,ABSTRACT_METAPHOR,"conceptual behavioral influence represented by choices branching around a person, no mind-control rays",P01,IMG34,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_056,5,Die Kontrollfrage,06:09,06:15,"Geschichte. Sie zeigt, dass amerikanische Analysten die",Analysten die Möglichkeit von Einfluss und Informationszugriff,"Geschichte. Sie zeigt, dass amerikanische Analysten die Möglichkeit von Einfluss und Informationszugriff",SPLIT_GRAPHIC,"evidence boundary graphic: strategic interest solid, reliable remote control dotted and unresolved",P01,IMG35,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_057,5,Die Kontrollfrage,06:15,06:22,strategisch betrachteten. Und sie sagt zugleich Für,sie sagt zugleich Für die starke Version,strategisch betrachteten. Und sie sagt zugleich: Für die starke Version —,SPLIT_GRAPHIC,split board WHAT REPORT CONSIDERS vs WHAT IT DOES NOT ESTABLISH,P01,IMG36,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_058,5,Die Kontrollfrage,06:22,06:28,zuverlässige Fernkontrolle eines unwissenden Menschen gibt es,Menschen gibt es hier keinen belastbaren Nachweis.,zuverlässige Fernkontrolle eines unwissenden Menschen — gibt es hier keinen belastbaren Nachweis.,AI_RECON,"anonymous human silhouette in ordinary room with subtle directional arrows around it, clearly conceptual not a weapon depiction",P01,IMG37,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_059,5,Die Kontrollfrage,06:28,06:35,Die dunkle Anwendung ist also nicht erfunden.,also nicht erfunden. Ihr Funktionieren bleibt offen.,Die dunkle Anwendung ist also nicht erfunden. Ihr Funktionieren bleibt offen.,DOCUMENT_HIGHLIGHT,report passage on unwitting people / effectiveness if any / uncertainty highlighted,P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_060,6,"Das Wettrennen, das auch aus Angst entstehen kann",06:35,06:42,"Ab hier entsteht eine zweite Ebene, die","Ebene, die größer ist als einzelne Experimente.","Ab hier entsteht eine zweite Ebene, die größer ist als einzelne Experimente.",FEEDBACK_DIAGRAM,Cold War feedback loop: report on opponent research -> possible advantage -> own analysis -> opponent notices -> new report,P01,IMG38,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_061,6,"Das Wettrennen, das auch aus Angst entstehen kann",06:42,06:48,Der Bericht erwähnt ausdrücklich sowjetisches beziehungsweise Warschauer-Pakt-Interesse,beziehungsweise Warschauer-Pakt-Interesse an amerikanischen Remote-Viewing-Versuchen. Gleichzeitig saßen,Der Bericht erwähnt ausdrücklich sowjetisches beziehungsweise Warschauer-Pakt-Interesse an amerikanischen Remote-Viewing-Versuchen. Gleichzeitig saßen,AI_RECON,"two anonymous analyst teams on opposite sides of an abstract map studying translated papers, no national caricatures",P01,IMG39,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_062,6,"Das Wettrennen, das auch aus Angst entstehen kann",06:48,06:55,"amerikanische Analysten da und versuchten, aus sowjetischen","aus sowjetischen Veröffentlichungen, Berichten und Quellen abzuschätzen,","amerikanische Analysten da und versuchten, aus sowjetischen Veröffentlichungen, Berichten und Quellen abzuschätzen,",MAP_GRAPHIC,minimal US-USSR/Warsaw Pact map with reciprocal information arrows labeled inference,P01,IMG40,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_063,6,"Das Wettrennen, das auch aus Angst entstehen kann",06:55,07:02,wie weit die andere Seite war. Das,war. Das legt eine strategische Schleife nahe.,wie weit die andere Seite war. Das legt eine strategische Schleife nahe.,FEEDBACK_DIAGRAM,threat-uncertainty loop diagram showing uncertainty alone can motivate investigation,P01,IMG41,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_064,6,"Das Wettrennen, das auch aus Angst entstehen kann",07:02,07:08,"Wenn Seite A glaubt, Seite B könnte",B könnte eine ungewöhnliche Fähigkeit militärisch nutzbar,"Wenn Seite A glaubt, Seite B könnte eine ungewöhnliche Fähigkeit militärisch nutzbar",AI_RECON,"close-up of typewritten intelligence notes, maps and scientific journals on desk, no readable fake claims",P01,IMG42,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_065,6,"Das Wettrennen, das auch aus Angst entstehen kann",07:08,07:15,"machen, wird schon die Unsicherheit zu einem","zu einem Grund, selbst genauer hinzusehen. Die","machen, wird schon die Unsicherheit zu einem Grund, selbst genauer hinzusehen. Die",FEEDBACK_DIAGRAM,Cold War feedback loop: report on opponent research -> possible advantage -> own analysis -> opponent notices -> new report,P01,IMG43,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_066,6,"Das Wettrennen, das auch aus Angst entstehen kann",07:15,07:22,eigene Forschung oder Analyse wird wiederum für,für die andere Seite interessant. Dafür muss,eigene Forschung oder Analyse wird wiederum für die andere Seite interessant. Dafür muss,AI_RECON,"two anonymous analyst teams on opposite sides of an abstract map studying translated papers, no national caricatures",P01,IMG44,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_067,6,"Das Wettrennen, das auch aus Angst entstehen kann",07:22,07:28,die ursprüngliche Fähigkeit noch gar nicht bewiesen,nicht bewiesen sein. Im klassischen Wettrüsten ist,die ursprüngliche Fähigkeit noch gar nicht bewiesen sein. Im klassischen Wettrüsten ist,MAP_GRAPHIC,minimal US-USSR/Warsaw Pact map with reciprocal information arrows labeled inference,P01,IMG45,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_068,6,"Das Wettrennen, das auch aus Angst entstehen kann",07:28,07:35,die Frage Wer hat die bessere Rakete?,bessere Rakete? Bei Psychotronik konnte die vorgelagerte,die Frage: Wer hat die bessere Rakete? Bei Psychotronik konnte die vorgelagerte,FEEDBACK_DIAGRAM,threat-uncertainty loop diagram showing uncertainty alone can motivate investigation,P01,IMG46,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_069,6,"Das Wettrennen, das auch aus Angst entstehen kann",07:35,07:42,Frage lauten Gibt es die Waffe überhaupt,die Waffe überhaupt und können wir es,Frage lauten: Gibt es die Waffe überhaupt — und können wir es,AI_RECON,"close-up of typewritten intelligence notes, maps and scientific journals on desk, no readable fake claims",P01,IMG47,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_070,6,"Das Wettrennen, das auch aus Angst entstehen kann",07:42,07:48,"uns leisten, als Letzte herauszufinden, dass sie",dass sie existiert? Diese Schleife ist eine,"uns leisten, als Letzte herauszufinden, dass sie existiert? Diese Schleife ist eine",FEEDBACK_DIAGRAM,Cold War feedback loop: report on opponent research -> possible advantage -> own analysis -> opponent notices -> new report,P01,IMG48,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_071,6,"Das Wettrennen, das auch aus Angst entstehen kann",07:48,07:55,"Interpretation der dokumentierten gegenseitigen Aufmerksamkeit, keine Aktenaussage",keine Aktenaussage über einen fertigen psychotronischen Rüstungswettlauf.,"Interpretation der dokumentierten gegenseitigen Aufmerksamkeit, keine Aktenaussage über einen fertigen psychotronischen Rüstungswettlauf.",AI_RECON,"two anonymous analyst teams on opposite sides of an abstract map studying translated papers, no national caricatures",P01,IMG49,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_072,7,Dann dreht sich die Akte gegen ihre eigene Sensation,07:55,08:02,"Und dann passiert etwas, das diese Akte","etwas, das diese Akte viel interessanter macht","Und dann passiert etwas, das diese Akte viel interessanter macht",ORIGINAL_DOCUMENT,Appendix III Methodological and Data Considerations page,P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_073,7,Dann dreht sich die Akte gegen ihre eigene Sensation,08:02,08:08,als jede einfache Verschwörungsgeschichte. Fast am Ende,Verschwörungsgeschichte. Fast am Ende nimmt der Bericht,als jede einfache Verschwörungsgeschichte. Fast am Ende nimmt der Bericht,DOCUMENT_HIGHLIGHT,highlight 80-90 percent open-source line exactly from source,P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_074,7,Dann dreht sich die Akte gegen ihre eigene Sensation,08:08,08:15,seine eigene Datenbasis auseinander. In Appendix III,auseinander. In Appendix III Methodological and Data,seine eigene Datenbasis auseinander. In Appendix III: Methodological and Data,SOURCE_CHAIN_GRAPHIC,"source-chain diagram: journals -> popular press -> translations -> interviews -> intelligence assessment, gaps visible",P01,IMG50,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_075,7,Dann dreht sich die Akte gegen ihre eigene Sensation,08:15,08:22,"Considerations schreiben die Analysten, dass bei diesem",dass bei diesem Thema andere informierte Bewertungen,"Considerations schreiben die Analysten, dass bei diesem Thema andere informierte Bewertungen",AI_RECON,"anonymous analyst surrounded by conflicting open-source clippings and translated reports, sober documentary style",P01,IMG51,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_076,7,Dann dreht sich die Akte gegen ihre eigene Sensation,08:22,08:28,möglich und vertretbar seien. Dann nennen sie,"seien. Dann nennen sie eine Zahl, die","möglich und vertretbar seien. Dann nennen sie eine Zahl, die",DOCUMENT_HIGHLIGHT,"highlight warnings on sensationalism, incomplete detail, bias and classified-data limitations",P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_077,7,Dann dreht sich die Akte gegen ihre eigene Sensation,08:28,08:35,man nach den alarmierenden Kapiteln kaum erwartet,alarmierenden Kapiteln kaum erwartet 80 bis 90,man nach den alarmierenden Kapiteln kaum erwartet: 80 bis 90,ORIGINAL_DOCUMENT,Appendix III Methodological and Data Considerations page,P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_078,7,Dann dreht sich die Akte gegen ihre eigene Sensation,08:35,08:42,"Prozent des Materials, aus dem die Studie","aus dem die Studie erstellt wurde, stammten","Prozent des Materials, aus dem die Studie erstellt wurde, stammten",DOCUMENT_HIGHLIGHT,highlight 80-90 percent open-source line exactly from source,P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_079,7,Dann dreht sich die Akte gegen ihre eigene Sensation,08:42,08:48,"aus unklassifizierten, offenen Quellen. Fachartikel. Populärpresse. Berichte.",Quellen. Fachartikel. Populärpresse. Berichte. Übersetzungen. Namen und,"aus unklassifizierten, offenen Quellen. Fachartikel. Populärpresse. Berichte. Übersetzungen. Namen und",SOURCE_CHAIN_GRAPHIC,"source-chain diagram: journals -> popular press -> translations -> interviews -> intelligence assessment, gaps visible",P01,IMG52,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_080,7,Dann dreht sich die Akte gegen ihre eigene Sensation,08:48,08:55,"institutionelle Verbindungen, die mühsam zusammengesucht wurden. Die",mühsam zusammengesucht wurden. Die Analysten warnen selbst,"institutionelle Verbindungen, die mühsam zusammengesucht wurden. Die Analysten warnen selbst",AI_RECON,"anonymous analyst surrounded by conflicting open-source clippings and translated reports, sober documentary style",P01,IMG53,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_081,7,Dann dreht sich die Akte gegen ihre eigene Sensation,08:55,09:02,"vor fehlenden methodischen Details, Übertreibung und Sensationalisierung.","Details, Übertreibung und Sensationalisierung. Und sie sagen","vor fehlenden methodischen Details, Übertreibung und Sensationalisierung. Und sie sagen",DOCUMENT_HIGHLIGHT,"highlight warnings on sensationalism, incomplete detail, bias and classified-data limitations",P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_082,7,Dann dreht sich die Akte gegen ihre eigene Sensation,09:02,09:08,etwas noch Unbequemeres Auch die klassifizierte Datenbasis,Auch die klassifizierte Datenbasis sei nicht automatisch,etwas noch Unbequemeres: Auch die klassifizierte Datenbasis sei nicht automatisch,ORIGINAL_DOCUMENT,Appendix III Methodological and Data Considerations page,P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_083,7,Dann dreht sich die Akte gegen ihre eigene Sensation,09:08,09:15,"sauberer. Sie könne genauso unter unvollständiger Information,","unter unvollständiger Information, Verzerrung, Bias und Sensationslust","sauberer. Sie könne genauso unter unvollständiger Information, Verzerrung, Bias und Sensationslust",DOCUMENT_HIGHLIGHT,highlight 80-90 percent open-source line exactly from source,P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_084,7,Dann dreht sich die Akte gegen ihre eigene Sensation,09:15,09:22,leiden. Plötzlich ist das Rätsel nicht mehr,das Rätsel nicht mehr nur Was konnten,leiden. Plötzlich ist das Rätsel nicht mehr nur: Was konnten,SOURCE_CHAIN_GRAPHIC,"source-chain diagram: journals -> popular press -> translations -> interviews -> intelligence assessment, gaps visible",P01,IMG54,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_085,7,Dann dreht sich die Akte gegen ihre eigene Sensation,09:22,09:28,"die Sowjets? Sondern Wie entscheidet ein Geheimdienst,","Wie entscheidet ein Geheimdienst, was er glauben","die Sowjets? Sondern: Wie entscheidet ein Geheimdienst, was er glauben",AI_RECON,"anonymous analyst surrounded by conflicting open-source clippings and translated reports, sober documentary style",P01,IMG55,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_086,7,Dann dreht sich die Akte gegen ihre eigene Sensation,09:28,09:35,"soll, wenn selbst geheime Informationen voller schlechter",geheime Informationen voller schlechter Signale sein können?,"soll, wenn selbst geheime Informationen voller schlechter Signale sein können?",DOCUMENT_HIGHLIGHT,"highlight warnings on sensationalism, incomplete detail, bias and classified-data limitations",P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_087,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",09:35,09:42,Der Bericht gibt dafür selbst ein Beispiel.,ein Beispiel. Eine wichtige Quelle erzählte von,Der Bericht gibt dafür selbst ein Beispiel. Eine wichtige Quelle erzählte von,TIMELINE_GRAPHIC,timeline Interview 1 -> Interview 2 -> TV interview with three contradictory claim cards,P01,IMG56,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_088,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",09:42,09:49,einer angeblichen großen Forschungseinheit am Institute of,am Institute of Automation and Electrometry in,einer angeblichen großen Forschungseinheit am Institute of Automation and Electrometry in,AI_RECON,"anonymous source interview room, recorder and notes, face obscured, 1970s plausible",P01,IMG57,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_089,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",09:49,09:55,"Novosibirsk. Zwei ausführliche Interviews, mehr als zwei","als zwei Jahre auseinander, widersprachen sich in","Novosibirsk. Zwei ausführliche Interviews, mehr als zwei Jahre auseinander, widersprachen sich in",DOCUMENT_HIGHLIGHT,Appendix passage describing inconsistent Novosibirsk source claims highlighted,P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_090,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",09:55,10:02,wesentlichen Punkten. Ein drittes Fernsehinterview brachte erneut,Fernsehinterview brachte erneut eine andere Version. Die,wesentlichen Punkten. Ein drittes Fernsehinterview brachte erneut eine andere Version. Die,TIMELINE_GRAPHIC,three-version comparison graphic showing contradictions without inventing content,P01,IMG58,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_091,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",10:02,10:09,"Analysten schreiben, es gebe keine bekannten Daten,","bekannten Daten, die diese Behauptungen eindeutig bestätigten","Analysten schreiben, es gebe keine bekannten Daten, die diese Behauptungen eindeutig bestätigten",AI_RECON,"anonymous analyst crossing out conflicting notes, detective-story mood but no sensational props",P01,IMG59,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_092,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",10:09,10:16,"oder widerlegten. Sie kritisieren außerdem Interviewfragen, die","außerdem Interviewfragen, die Quellen in Richtung bereits","oder widerlegten. Sie kritisieren außerdem Interviewfragen, die Quellen in Richtung bereits",TIMELINE_GRAPHIC,timeline Interview 1 -> Interview 2 -> TV interview with three contradictory claim cards,P01,IMG60,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_093,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",10:16,10:23,vorhandener Erwartungen lenken konnten. Das ist fast,ist fast die perfekte Gegenprobe für die,vorhandener Erwartungen lenken konnten. Das ist fast die perfekte Gegenprobe für die,AI_RECON,"anonymous source interview room, recorder and notes, face obscured, 1970s plausible",P01,IMG61,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_094,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",10:23,10:30,gesamte Psychotronik-Geschichte. Nicht weil sie damit automatisch,sie damit automatisch falsch wird. Sondern weil,gesamte Psychotronik-Geschichte. Nicht weil sie damit automatisch falsch wird. Sondern weil,DOCUMENT_HIGHLIGHT,Appendix passage describing inconsistent Novosibirsk source claims highlighted,P01,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_095,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",10:30,10:36,"dieselbe Institution, die mögliche militärische Anwendungen diskutiert,","Anwendungen diskutiert, gleichzeitig dokumentiert, wie leicht eine","dieselbe Institution, die mögliche militärische Anwendungen diskutiert, gleichzeitig dokumentiert, wie leicht eine",TIMELINE_GRAPHIC,three-version comparison graphic showing contradictions without inventing content,P01,IMG62,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_096,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",10:36,10:43,spektakuläre Geschichte im Nachrichtendienstprozess größer werden kann,größer werden kann als ihre Datenbasis. Das,spektakuläre Geschichte im Nachrichtendienstprozess größer werden kann als ihre Datenbasis. Das,AI_RECON,"anonymous analyst crossing out conflicting notes, detective-story mood but no sensational props",P01,IMG63,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_097,8,"Der Fall Novosibirsk: Eine Quelle, drei Versionen",10:43,10:50,Gegenargument kommt hier nicht von außen. Es,außen. Es sitzt bereits in der Akte.,Gegenargument kommt hier nicht von außen. Es sitzt bereits in der Akte.,TIMELINE_GRAPHIC,timeline Interview 1 -> Interview 2 -> TV interview with three contradictory claim cards,P01,IMG64,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_098,9,Was bleibt von der „psychotronischen Waffe“?,10:50,10:57,"Was bleibt also, wenn man den Begriff",Begriff Psychotronik von den größten Internetbehauptungen trennt?,"Was bleibt also, wenn man den Begriff „Psychotronik“ von den größten Internetbehauptungen trennt?",STATUS_GRAPHIC,four-column evidence residue BELEGT / BEHAUPTET / VERMUTET / OFFEN,P01; P04,IMG65,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_099,9,Was bleibt von der „psychotronischen Waffe“?,10:57,11:04,"Belegt ist, dass amerikanische Verteidigungs- und Nachrichtendienststellen",und Nachrichtendienststellen Ende der 1970er Jahre sowjetische,"Belegt ist, dass amerikanische Verteidigungs- und Nachrichtendienststellen Ende der 1970er Jahre sowjetische",ORIGINAL_DOCUMENT,report cover closing on desk,P01; P04,,Hold this document/page continuously through the full voice anchor; use pan/zoom or a new crop rather than cutting away mid-claim.,Highlight only the exact verified line/term being spoken; dim surrounding page 20-35%; no fabricated text.,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_100,9,Was bleibt von der „psychotronischen Waffe“?,11:04,11:11,"und Warschauer-Pakt-Forschung zu Paraphysik, Psychoenergetik und Psychotronik","Psychotronik systematisch analysierten. Belegt ist, dass der","und Warschauer-Pakt-Forschung zu Paraphysik, Psychoenergetik und Psychotronik systematisch analysierten. Belegt ist, dass der",LOCATION_PHOTO,"DIA headquarters 1988 as institutional endpoint, accurately dated",P01; P04,,Slow Ken Burns motion permitted; caption date/source accurately where needed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
EP03_V_101,9,Was bleibt von der „psychotronischen Waffe“?,11:11,11:18,"Bericht mögliche Anwendungen für Kommunikation, Informationszugriff und",Informationszugriff und Einfluss auf Menschen diskutierte. Belegt,"Bericht mögliche Anwendungen für Kommunikation, Informationszugriff und Einfluss auf Menschen diskutierte. Belegt",FEEDBACK_DIAGRAM,"final threat-loop diagram: dangerous possibility -> uncertainty -> analysis, no claim of proven weapon",P01; P04,IMG66,5-8 second visual beat; subtle camera move in edit is allowed.,,Retimestamp to actual narration word timestamps; cut on the first word of start anchor and leave on the last word of end anchor.
