asset_id,family_id,asset_type,status,file_path,source_id,provider,model,prompt_id,seed_or_operation,content_sha256,perceptual_hash,series_usage,first_cue,last_cue,first_start_seconds,last_end_seconds,rights_status,visible_mode_badge,qa_status,notes
KZ_MYSTIC_LUNAR_REFLECTION,KZ_SEQ_PATENT_CONDITIONS_QUESTIONS,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_LUNAR_REFLECTION.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_MYSTIC_LUNAR_REFLECTION_EXPERIENTIAL_UPGRADE_V1,exec-35ca6414-8231-41df-a607-91cb299af1d3,e51bf68f678afb81936d46de6bd3764f2aade2909bf7095102e4907a7bfabd90,e5663e0e02024606,EP01_ONLY,KZ-CUE-041,KZ-CUE-042,141.300,146.329,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CLIP_FIELD_CONCENTRATION_PROPOSAL,KZ_SEQ_PATENT_CLAIMS_BOUNDARY,PROGRESSIVE_CLIP,SELECTED,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_FIELD_CONCENTRATION_PROPOSAL.mp4,,LOCAL_PROGRESSIVE_FFMPEG,ffmpeg scripted progressive motion,KZ_CLIP_FIELD_CONCENTRATION_PROPOSAL_LOCAL_MOTION_V1,deterministic-local-build-v1,3f38ff29fb11fa76e7a4439ba464efabe23a6e20ee6a3a2339867a983fe15b04,616511090d070702,EP01_ONLY,KZ-CUE-043,KZ-CUE-044,146.980,155.840,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_FILM_HELIOGEOPHYSICAL_CHAMBER,KZ_SEQ_PATENT_CLAIMS_BOUNDARY,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_FILM_HELIOGEOPHYSICAL_CHAMBER.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_FILM_HELIOGEOPHYSICAL_CHAMBER_FINAL_REPAIR_V1,exec-cef68b31-4fa8-45ce-885d-f7afcfe6ac4e,9238598120f90a44dd248e47676e8e0e16740712d14352eddf8dc0596c680f2f,7e0e03030794155f,EP01_ONLY,KZ-CUE-045,KZ-CUE-045,155.860,160.800,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_PATENT_RECORDS_CLAIM,KZ_SEQ_PATENT_CLAIMS_BOUNDARY,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_PATENT_RECORDS_CLAIM.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_PATENT_RECORDS_CLAIM_DETERMINISTIC_V1,deterministic-local-build-v1,b977e7d83c273247b09d7e8e7f2e2612e5bd9243794bc9bcfbe52f455cd3f630,8a37738323236754,EP01_ONLY,KZ-CUE-046,KZ-CUE-047,160.820,164.220,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_CLAIM_NOT_PROOF,KZ_SEQ_PATENT_CLAIMS_BOUNDARY,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_CLAIM_NOT_PROOF.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_CLAIM_NOT_PROOF_DETERMINISTIC_V1,deterministic-local-build-v1,4949eff0a2b72ff1b99f3b9774c755731bc53c5da5dfe37037738236f4a09086,a31b1e854b4b774a,EP01_ONLY,KZ-CUE-048,KZ-CUE-048,164.600,165.980,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_DOC_013,KZ_SEQ_RESEARCHERS_LATER_WORK,STILL,SELECTED,04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_013.png,KZ-SRC-007,LOCAL_DOCUMENT_EVIDENCE,Original-source raster compositor,KZ_DOC_013_EXACT_EVIDENCE_V1,deterministic-document-build-v1,cc3181db3cd626f6dc71646a2fb766af10b11f371f22a25181ea604e117ca178,7565192571716d45,EP01_ONLY,KZ-CUE-049,KZ-CUE-049,167.380,171.080,DOCUMENTARY_QUOTATION_REVIEWED,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_DOC_014,KZ_SEQ_RESEARCHERS_LATER_WORK,STILL,SELECTED,04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_014.png,KZ-SRC-006,LOCAL_DOCUMENT_EVIDENCE,Original-source raster compositor,KZ_DOC_014_EXACT_EVIDENCE_V1,deterministic-document-build-v1,eaac7c4770d8013b9ed7c85e38028f12eb508b8ede9246d9e955b31533bb41be,756d196531756d45,EP01_ONLY,KZ-CUE-050,KZ-CUE-050,171.760,175.180,DOCUMENTARY_QUOTATION_REVIEWED,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_MYSTIC_INTERNAL_TIME_REFRACTION,KZ_SRC_2006_ALTERED_INTERNAL_TIME,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_INTERNAL_TIME_REFRACTION.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_MYSTIC_INTERNAL_TIME_REFRACTION_EXPERIENTIAL_UPGRADE_V1,exec-6e314415-0776-4260-bd96-b85e2a28396b,3d9779e63463b27a976cbecec8d6f0fe1c4b76fe1c477b379aeea634d66d46b3,4556444466341785,EP01_ONLY,KZ-CUE-051,KZ-CUE-051,175.870,177.840,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CLIP_DISTANT_IMAGE_CONTINUOUS,KZ_INNER02_DISTANT_IMAGE,PROGRESSIVE_CLIP,SELECTED,04_ASSETS/CLIPS/CONFORMED_25FPS/KZ_CLIP_DISTANT_IMAGE_CONTINUOUS.mp4,,LOCAL_MOTION_CONFORM,ffmpeg minterpolate 50fps to 25fps,KZ_CLIP_DISTANT_IMAGE_CONTINUOUS_CONFORM_V1,deterministic-motion-conform-v1,1d852faa9910f06493113452d0008800902d06fbfad470ef111585583a50289c,0f0f0f0d0f0f8f8f,EP01_ONLY,KZ-CUE-052,KZ-CUE-053,178.440,184.920,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_HERO01_REFLECTION_STATE,KZ_SEQ_CHAMBER_EXPERIENCE,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_HERO01_REFLECTION_STATE.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_HERO01_REFLECTION_STATE_V1,exec-e1a5,3d9f2a0d95633ad3695f197ed185eaca7967d4bdd4afa632fa21f8d898f3c25c,0d0d1d1511131105,EP01_ONLY,KZ-CUE-054,KZ-CUE-054,186.340,188.890,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_EN_REC02_SEATED_NEUTRAL,KZ_SEQ_CHAMBER_EXPERIENCE,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC02_SEATED_NEUTRAL.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_EN_REC02_SEATED_NEUTRAL_V1,exec-889f,5d5778fd7cfcc7cdc7814a289d93776e15cb7c44d31a775b84c6684136c2f872,96a74b5a97554568,EP01_ONLY,KZ-CUE-055,KZ-CUE-055,189.520,192.840,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_THEORY_FORK_RETURN,KZ_SEQ_THEORY_PSYCHOLOGY,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_THEORY_FORK_RETURN.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_THEORY_FORK_RETURN_DETERMINISTIC_V1,deterministic-local-build-v1,a83fb705a9a807209016049eea8d194b7bfae16de2025b5bd4b420162ccf8feb,8113766603031e0b,EP01_ONLY,KZ-CUE-056,KZ-CUE-056,192.880,196.860,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_THEORY_ISOLATION_ACTIVE,KZ_SEQ_THEORY_PSYCHOLOGY,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_THEORY_ISOLATION_ACTIVE.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_THEORY_ISOLATION_ACTIVE_DETERMINISTIC_V1,deterministic-local-build-v1,d82bca5a912a4d089ce5fd8d5974f51223ba7345d1a93c109991b4ab036bffc7,876b6f164b4b774e,EP01_ONLY,KZ-CUE-057,KZ-CUE-057,196.940,198.290,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CLIP_ISOLATION_SENSORY_CONTINUOUS,KZ_SEQ_THEORY_PSYCHOLOGY,PROGRESSIVE_CLIP,SELECTED,04_ASSETS/CLIPS/CONFORMED_25FPS/KZ_CLIP_ISOLATION_SENSORY_CONTINUOUS.mp4,,LOCAL_MOTION_CONFORM,ffmpeg minterpolate 50fps to 25fps,KZ_CLIP_ISOLATION_SENSORY_CONTINUOUS_CONFORM_V1,deterministic-motion-conform-v1,4b00eb86619b7a3c94f4a4afa2c95817e03a8ce79ba88a7ca878244d17fe984d,31068f090b0b0746,EP01_ONLY,KZ-CUE-058,KZ-CUE-058,198.860,208.520,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_SENSORY_HAND_ON_ALUMINUM,KZ_SEQ_THEORY_PSYCHOLOGY,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_SENSORY_HAND_ON_ALUMINUM.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_SENSORY_HAND_ON_ALUMINUM_VIEWER_UPGRADE_V1,exec-8d07bf18-0d96-490c-86ef-164d35f68f1a,3fae73cf90e26cb0e87f9a42d0e3d41b962024bb0c494fc5a3a94f5180867cf7,611d5d5f56461e37,EP01_ONLY,KZ-CUE-059,KZ-CUE-059,208.540,212.690,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_THEORY_PHYSICAL_ACTIVE,KZ_SEQ_THEORY_PHYSICAL,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_THEORY_PHYSICAL_ACTIVE.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_THEORY_PHYSICAL_ACTIVE_DETERMINISTIC_V1,deterministic-local-build-v1,e0f7274c42286589a0b7f397f7892933691c528cc08f01f7380a14ee11d9114b,813533834b4b332a,EP01_ONLY,KZ-CUE-060,KZ-CUE-060,213.360,216.320,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CLIP_PHYSICAL_VARIABLES_SENSOR_RIG,KZ_SEQ_THEORY_PHYSICAL,PROGRESSIVE_CLIP,SELECTED,04_ASSETS/CLIPS/CONFORMED_25FPS/KZ_CLIP_PHYSICAL_VARIABLES_SENSOR_RIG.mp4,,LOCAL_MOTION_CONFORM,ffmpeg minterpolate 50fps to 25fps,KZ_CLIP_PHYSICAL_VARIABLES_SENSOR_RIG_CONFORM_V1,deterministic-motion-conform-v1,477160ff7835631f70a5f2aa7751a0d830cd3f18418a4243772e15053508a925,2726a74bd9534323,EP01_ONLY,KZ-CUE-061,KZ-CUE-061,216.380,223.800,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_PHYSICAL_VARIABLES,KZ_SEQ_THEORY_PHYSICAL,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_PHYSICAL_VARIABLES.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_PHYSICAL_VARIABLES_DETERMINISTIC_V1,deterministic-local-build-v1,747c00a574c57f81512f25ab980500a27d9738bf8f70ad9322a1906a20fc3f13,85537b8313136b4d,EP01_ONLY,KZ-CUE-062,KZ-CUE-062,224.420,225.400,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_MYSTIC_MEASURABLE_NOT_TRAVEL,KZ_SEQ_THEORY_PHYSICAL,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_MEASURABLE_NOT_TRAVEL.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_MYSTIC_MEASURABLE_NOT_TRAVEL_EXPERIENTIAL_UPGRADE_V1,exec-e4bf9e0c-f155-41a1-8720-6aa45d5c51cf,870ba65e1a0a1673e5d6ee5203bdbc5f299cb19c09648c05507ee2f1d9647b6c,76041c0c094d0709,EP01_ONLY,KZ-CUE-063,KZ-CUE-063,225.840,227.280,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_THEORY_INFORMATION_ACTIVE,KZ_SEQ_THEORY_INFORMATION_TEST,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_THEORY_INFORMATION_ACTIVE.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_THEORY_INFORMATION_ACTIVE_DETERMINISTIC_V1,deterministic-local-build-v1,880ef8a41865c8c32505b2b6747f0718931649a7a1a639a91d18cc264c60b286,8453339c8f8fb31b,EP01_ONLY,KZ-CUE-064,KZ-CUE-064,228.000,231.220,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_OBSERVER_DISTANCE_REFLECTION,KZ_SEQ_THEORY_INFORMATION_TEST,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_OBSERVER_DISTANCE_REFLECTION.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_OBSERVER_DISTANCE_REFLECTION_VIEWER_UPGRADE_V1,exec-7951da13-0ac6-4cc8-9957-6536157f4539,c4ce0d56d763173dd9d1382fd01c327a986a3bffe91c1263e6300f0a22b91171,39170f0f0f07170f,EP01_ONLY,KZ-CUE-065,KZ-CUE-065,231.260,235.340,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_MYSTIC_EXTRAORDINARY_POSSIBILITY,KZ_SEQ_THEORY_INFORMATION_TEST,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_EXTRAORDINARY_POSSIBILITY.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_MYSTIC_EXTRAORDINARY_POSSIBILITY_EXPERIENTIAL_UPGRADE_V1,exec-81534dc4-34fd-4efa-9edd-ed8f150e360b,8fcaafe14b1a11b4e424acb4612270f6e0f9d68bae0884444552d9867728d229,c4d9cd273d3575c8,EP01_ONLY,KZ-CUE-066,KZ-CUE-066,236.040,237.760,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_CLEAN_TEST,KZ_SEQ_THEORY_INFORMATION_TEST,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_CLEAN_TEST.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_CLEAN_TEST_DETERMINISTIC_V1,deterministic-local-build-v1,3e69d0f7dc3e12cefe8f7116dfcfbc9a319fee1a44548313981b9e859b738b62,8163638303033314,EP01_ONLY,KZ-CUE-067,KZ-CUE-067,238.460,241.320,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_SUBJECTIVE_REPORT_HAND,KZ_SEQ_THEORY_INFORMATION_TEST,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_SUBJECTIVE_REPORT_HAND.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_SUBJECTIVE_REPORT_HAND_VIEWER_UPGRADE_V1,exec-d0046d38-9d7e-453f-beda-2bb77b726260,41b2086a26e84df4a2718950908408d96b3ff1816e23dab38cbb7b1fb4b8922f,d1cd8f8d0dc40434,EP01_ONLY,KZ-CUE-068,KZ-CUE-068,241.840,243.769,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CLIP_INFORMATION_BEFORE_REVEAL,KZ_SEQ_THEORY_INFORMATION_TEST,PROGRESSIVE_CLIP,SELECTED,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_INFORMATION_BEFORE_REVEAL.mp4,,LOCAL_PROGRESSIVE_FFMPEG,ffmpeg scripted progressive motion,KZ_CLIP_INFORMATION_BEFORE_REVEAL_LOCAL_MOTION_V1,deterministic-local-build-v1,8a37e4fa17423d4f79dc0c6b4507e913528f5c996eb682e99bf931f9d3fc1e9d,8ecfccc4c8c18181,EP01_ONLY,KZ-CUE-069,KZ-CUE-069,244.380,248.560,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_TARGET_GRID_SEALED,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_TARGET_GRID_SEALED.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_TARGET_GRID_SEALED_DETERMINISTIC_V1,deterministic-local-build-v1,b18c4c0a9a64147c30185015b6b37b113cbdecca1ae5b30333fa07d7a3edd2e3,6162055555076365,EP01_ONLY,KZ-CUE-070,KZ-CUE-070,248.600,250.829,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_TARGET01_LIGHTHOUSE,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_TARGET01_LIGHTHOUSE.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_TARGET01_LIGHTHOUSE_V1,exec-8126,3b675fafe4dafcd63a819e471a753bac8cba09fcf97f00958d0f307b922852f7,0b3733333333128f,EP01_ONLY,KZ-CUE-071,KZ-CUE-071,250.920,252.720,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_TARGET02_VIOLIN,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_TARGET02_VIOLIN.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_TARGET02_VIOLIN_V1,exec-9f8,ce7def24a818b2d195b741b5eb49688dee258e008b3662d7e8af9c93e8d12001,cb864ccd1b1a9ee5,EP01_ONLY,KZ-CUE-072,KZ-CUE-072,253.160,254.520,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_TARGET03_BURNING_CAR,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_TARGET03_BURNING_CAR.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_TARGET03_BURNING_CAR_V1,exec-45d,bc57d93586edf51444a8b95f50add79f70a37005cb3c179baa54aa7db878c05d,e7a7e7656933170f,EP01_ONLY,KZ-CUE-073,KZ-CUE-073,255.040,256.760,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_TARGET04_WHITE_HORSE,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_TARGET04_WHITE_HORSE.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_TARGET04_WHITE_HORSE_V1,exec-ce6,79c05832fa162c138bbbf6c551035654b30f06d81eb8c6d33fb7969b1d989a64,b6b01f4f4b0b29c6,EP01_ONLY,KZ-CUE-074,KZ-CUE-074,257.140,258.740,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_TARGET_GRID_CHOOSE,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_TARGET_GRID_CHOOSE.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_TARGET_GRID_CHOOSE_DETERMINISTIC_V1,deterministic-local-build-v1,23ca0b68b43cb3704cbb02e78f8880b7b860254434df81b223a075652801fee9,65665d7575176b2b,EP01_ONLY,KZ-CUE-075,KZ-CUE-075,259.340,261.019,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_TARGET_GRID_HOLD,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_TARGET_GRID_HOLD.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_TARGET_GRID_HOLD_DETERMINISTIC_V1,deterministic-local-build-v1,6c8571d1491e0b86f6a5feb3d4ee79cf79bb59f68f77cf60e7a26dd3a6441584,6161015555014142,EP01_ONLY,KZ-CUE-076,KZ-CUE-076,261.519,262.480,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_PROTOCOL_RANDOM_SELECTION,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_PROTOCOL_RANDOM_SELECTION.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_PROTOCOL_RANDOM_SELECTION_DETERMINISTIC_V1,deterministic-local-build-v1,3f616e7a23664819c5c067626ee190870859ba8d69e786f7d7c3dc87bb89a179,67679e6d69530d0f,EP01_ONLY,KZ-CUE-077,KZ-CUE-077,263.380,268.080,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_PROTOCOL_DOUBLE_BLIND,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_PROTOCOL_DOUBLE_BLIND.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_PROTOCOL_DOUBLE_BLIND_DETERMINISTIC_V1,deterministic-local-build-v1,5fbee91501ac339f37b02b9353dc273ed2eadd80e7c1257a593e40374cd23388,4141074d4d0e6325,EP01_ONLY,KZ-CUE-078,KZ-CUE-078,268.680,270.280,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_EN_REC03_PARTICIPANT_REPORT,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC03_PARTICIPANT_REPORT.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_EN_REC03_PARTICIPANT_REPORT_V1,exec-6dabe,ea9c10625104de366b7c8f0525ace1a57fdc7784e9e7c0cde2ad61b1a55da9e5,8686868bcb070b2f,EP01_ONLY,KZ-CUE-079,KZ-CUE-079,270.920,274.160,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_PROTOCOL_JUDGING,KZ_SEQ_BLIND_TARGET_PROTOCOL,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_PROTOCOL_JUDGING.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_PROTOCOL_JUDGING_DETERMINISTIC_V1,deterministic-local-build-v1,8e5a83d8f57c82d68016598458a688614d7c6184d257c26c71b49b1cd7b68b1c,c3c30e4d4d0b0607,EP01_ONLY,KZ-CUE-080,KZ-CUE-080,274.180,280.140,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_REPLICATION_CHAIN_LAB2,KZ_REPLICATION_CHAIN_LAB2,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_REPLICATION_CHAIN_LAB2.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_REPLICATION_CHAIN_LAB2_DETERMINISTIC_V1,deterministic-local-build-v1,00587e138dac4f3ca40e140fd062b851fe615971e746d28c541b009ae9550e23,43450b47470e3226,EP01_ONLY,KZ-CUE-081,KZ-CUE-081,280.160,282.400,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_TARGET_MATCH_LIGHTHOUSE,KZ_SEQ_MATCH_VS_CHANCE,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_TARGET_MATCH_LIGHTHOUSE.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_TARGET_MATCH_LIGHTHOUSE_DETERMINISTIC_V1,deterministic-local-build-v1,d842806a593eefffda8b99cf723c9c337fe9daf9ce8ddcb5e9f0da1d7b29a10e,3335333333310606,EP01_ONLY,KZ-CUE-082,KZ-CUE-082,283.140,289.240,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
